0.000000000000000000e+00,7.300000000000000000e+01,1.732678693125064850e+09,7.610485702753067017e-02,7.464192062616348267e-02,1.462939078919589520e-03
0.000000000000000000e+00,7.400000000000000000e+01,1.732678693152444839e+09,8.281622081995010376e-02,8.133897930383682251e-02,1.477239653468132019e-03
0.000000000000000000e+00,7.500000000000000000e+01,1.732678693180111885e+09,7.788585126399993896e-02,7.613870501518249512e-02,1.747143338434398174e-03
0.000000000000000000e+00,7.600000000000000000e+01,1.732678693207349062e+09,7.955483347177505493e-02,7.810532301664352417e-02,1.449509640224277973e-03
0.000000000000000000e+00,7.700000000000000000e+01,1.732678693234681129e+09,8.094410598278045654e-02,7.955739647150039673e-02,1.386706135235726833e-03
0.000000000000000000e+00,7.800000000000000000e+01,1.732678693262422085e+09,8.297193050384521484e-02,8.143022656440734863e-02,1.541706733405590057e-03
0.000000000000000000e+00,7.900000000000000000e+01,1.732678693289906979e+09,7.287190854549407959e-02,7.138334959745407104e-02,1.488561625592410564e-03
0.000000000000000000e+00,8.000000000000000000e+01,1.732678693317263842e+09,8.355689793825149536e-02,8.179790526628494263e-02,1.758994883857667446e-03
0.000000000000000000e+00,8.100000000000000000e+01,1.732678693344849825e+09,7.299568504095077515e-02,7.119000703096389771e-02,1.805681386031210423e-03
0.000000000000000000e+00,8.200000000000000000e+01,1.732678693371962070e+09,8.547287434339523315e-02,8.394665271043777466e-02,1.526220585219562054e-03
0.000000000000000000e+00,8.300000000000000000e+01,1.732678693399931908e+09,8.101375401020050049e-02,7.980989664793014526e-02,1.203856780193746090e-03
0.000000000000000000e+00,8.400000000000000000e+01,1.732678693427297115e+09,6.887014955282211304e-02,6.732535362243652344e-02,1.544793020002543926e-03
0.000000000000000000e+00,8.500000000000000000e+01,1.732678693454362869e+09,7.841436564922332764e-02,7.671777158975601196e-02,1.696594408713281155e-03
0.000000000000000000e+00,8.600000000000000000e+01,1.732678693482235909e+09,7.841239869594573975e-02,7.731081545352935791e-02,1.101581263355910778e-03
0.000000000000000000e+00,8.700000000000000000e+01,1.732678693509973049e+09,7.689470052719116211e-02,7.533074915409088135e-02,1.563951256684958935e-03
0.000000000000000000e+00,8.800000000000000000e+01,1.732678693537518024e+09,7.552070170640945435e-02,7.421078532934188843e-02,1.309918356128036976e-03
0.000000000000000000e+00,8.900000000000000000e+01,1.732678693565369129e+09,7.565017044544219971e-02,7.417748868465423584e-02,1.472681993618607521e-03
0.000000000000000000e+00,9.000000000000000000e+01,1.732678693592447996e+09,8.309754729270935059e-02,8.156850934028625488e-02,1.529034459963440895e-03
0.000000000000000000e+00,9.100000000000000000e+01,1.732678693619676828e+09,7.573567330837249756e-02,7.444747537374496460e-02,1.288194674998521805e-03
0.000000000000000000e+00,9.200000000000000000e+01,1.732678693647568941e+09,7.835332304239273071e-02,7.699465006589889526e-02,1.358672860078513622e-03
0.000000000000000000e+00,9.300000000000000000e+01,1.732678693674651861e+09,7.988700270652770996e-02,7.831723242998123169e-02,1.569768064655363560e-03
0.000000000000000000e+00,9.400000000000000000e+01,1.732678693702156067e+09,8.236181735992431641e-02,8.083551377058029175e-02,1.526304637081921101e-03
0.000000000000000000e+00,9.500000000000000000e+01,1.732678693729562998e+09,7.994092255830764771e-02,7.849368453025817871e-02,1.447239308618009090e-03
0.000000000000000000e+00,9.600000000000000000e+01,1.732678693757212877e+09,7.019536197185516357e-02,6.875181198120117188e-02,1.443547545932233334e-03
0.000000000000000000e+00,9.700000000000000000e+01,1.732678693784554958e+09,7.740344852209091187e-02,7.611449062824249268e-02,1.288958126679062843e-03
0.000000000000000000e+00,9.800000000000000000e+01,1.732678693812617064e+09,7.804090529680252075e-02,7.662240415811538696e-02,1.418497529812157154e-03
0.000000000000000000e+00,9.900000000000000000e+01,1.732678693840092897e+09,7.648702710866928101e-02,7.490608096122741699e-02,1.580943702720105648e-03
0.000000000000000000e+00,1.000000000000000000e+02,1.732678693867205858e+09,6.795252859592437744e-02,6.652864813804626465e-02,1.423881272785365582e-03
0.000000000000000000e+00,1.010000000000000000e+02,1.732678693895013094e+09,7.291225343942642212e-02,7.143019884824752808e-02,1.482052844949066639e-03
0.000000000000000000e+00,1.020000000000000000e+02,1.732678693922602892e+09,7.657487690448760986e-02,7.489228993654251099e-02,1.682587317191064358e-03
0.000000000000000000e+00,1.030000000000000000e+02,1.732678693949900150e+09,7.242403924465179443e-02,7.085108011960983276e-02,1.572958193719387054e-03
0.000000000000000000e+00,1.040000000000000000e+02,1.732678693977584124e+09,7.417094707489013672e-02,7.179292291402816772e-02,2.378022763878107071e-03
0.000000000000000000e+00,1.050000000000000000e+02,1.732678694004866123e+09,6.890327483415603638e-02,6.623189151287078857e-02,2.671383786946535110e-03
0.000000000000000000e+00,1.060000000000000000e+02,1.732678694032619953e+09,6.767609715461730957e-02,6.561611592769622803e-02,2.059981925413012505e-03
0.000000000000000000e+00,1.070000000000000000e+02,1.732678694059912920e+09,7.333455979824066162e-02,7.152457535266876221e-02,1.809984329156577587e-03
0.000000000000000000e+00,1.080000000000000000e+02,1.732678694087543011e+09,7.226131111383438110e-02,7.007646560668945312e-02,2.184842946007847786e-03
0.000000000000000000e+00,1.090000000000000000e+02,1.732678694115195990e+09,6.175345554947853088e-02,5.936711281538009644e-02,2.386342268437147141e-03
0.000000000000000000e+00,1.100000000000000000e+02,1.732678694142757177e+09,6.710840761661529541e-02,6.499106436967849731e-02,2.117346273735165596e-03
0.000000000000000000e+00,1.110000000000000000e+02,1.732678694170150995e+09,6.693141907453536987e-02,6.509570777416229248e-02,1.835712930187582970e-03
0.000000000000000000e+00,1.120000000000000000e+02,1.732678694197994947e+09,6.450963020324707031e-02,6.282224506139755249e-02,1.687385141849517822e-03
0.000000000000000000e+00,1.130000000000000000e+02,1.732678694225694895e+09,5.569525063037872314e-02,5.409264937043190002e-02,1.602599979378283024e-03
0.000000000000000000e+00,1.140000000000000000e+02,1.732678694253201008e+09,5.412633344531059265e-02,5.270668491721153259e-02,1.419647363945841789e-03
0.000000000000000000e+00,1.150000000000000000e+02,1.732678694280988932e+09,6.159383431077003479e-02,5.993905290961265564e-02,1.654781517572700977e-03
0.000000000000000000e+00,1.160000000000000000e+02,1.732678694308681011e+09,5.422397702932357788e-02,5.204243212938308716e-02,2.181545132771134377e-03
0.000000000000000000e+00,1.170000000000000000e+02,1.732678694336091995e+09,6.340622901916503906e-02,6.110861524939537048e-02,2.297612838447093964e-03
0.000000000000000000e+00,1.180000000000000000e+02,1.732678694363486052e+09,6.054896488785743713e-02,5.842298269271850586e-02,2.125982893630862236e-03
0.000000000000000000e+00,1.190000000000000000e+02,1.732678694390778065e+09,5.963915213942527771e-02,5.734357237815856934e-02,2.295580692589282990e-03
0.000000000000000000e+00,1.200000000000000000e+02,1.732678694418842793e+09,6.052625924348831177e-02,5.745933204889297485e-02,3.066926496103405952e-03
0.000000000000000000e+00,1.210000000000000000e+02,1.732678694448808908e+09,5.425454303622245789e-02,5.172040686011314392e-02,2.534135710448026657e-03
0.000000000000000000e+00,1.220000000000000000e+02,1.732678694476611137e+09,5.291207134723663330e-02,5.037729814648628235e-02,2.534773200750350952e-03
0.000000000000000000e+00,1.230000000000000000e+02,1.732678694504196167e+09,5.257616937160491943e-02,5.031984671950340271e-02,2.256324281916022301e-03
0.000000000000000000e+00,1.240000000000000000e+02,1.732678694531764030e+09,5.287686735391616821e-02,5.071126297116279602e-02,2.165605779737234116e-03
0.000000000000000000e+00,1.250000000000000000e+02,1.732678694559623957e+09,5.384992808103561401e-02,5.144768953323364258e-02,2.402237849310040474e-03
0.000000000000000000e+00,1.260000000000000000e+02,1.732678694587226152e+09,5.731011554598808289e-02,5.527751520276069641e-02,2.032600343227386475e-03
0.000000000000000000e+00,1.270000000000000000e+02,1.732678694614717007e+09,5.690058320760726929e-02,5.465476587414741516e-02,2.245816634967923164e-03
0.000000000000000000e+00,1.280000000000000000e+02,1.732678694641955137e+09,5.330686271190643311e-02,5.124558135867118835e-02,2.061282284557819366e-03
0.000000000000000000e+00,1.290000000000000000e+02,1.732678694669647217e+09,5.283837765455245972e-02,5.061845853924751282e-02,2.219917718321084976e-03
0.000000000000000000e+00,1.300000000000000000e+02,1.732678694697875023e+09,5.816388130187988281e-02,5.613761395215988159e-02,2.026267815381288528e-03
0.000000000000000000e+00,1.310000000000000000e+02,1.732678694725343943e+09,5.155611038208007812e-02,4.934307187795639038e-02,2.213039202615618706e-03
0.000000000000000000e+00,1.320000000000000000e+02,1.732678694753415823e+09,5.106440186500549316e-02,4.884273931384086609e-02,2.221661154180765152e-03
0.000000000000000000e+00,1.330000000000000000e+02,1.732678694781111956e+09,4.848309233784675598e-02,4.690783843398094177e-02,1.575255417264997959e-03
0.000000000000000000e+00,1.340000000000000000e+02,1.732678694808875084e+09,5.169904977083206177e-02,4.972130805253982544e-02,1.977742183953523636e-03
0.000000000000000000e+00,1.350000000000000000e+02,1.732678694836215019e+09,5.520551279187202454e-02,5.342728644609451294e-02,1.778227160684764385e-03
0.000000000000000000e+00,1.360000000000000000e+02,1.732678694863744974e+09,5.222145095467567444e-02,5.063058063387870789e-02,1.590871834196150303e-03
0.000000000000000000e+00,1.370000000000000000e+02,1.732678694891453028e+09,4.991175979375839233e-02,4.794648662209510803e-02,1.965274102985858917e-03
0.000000000000000000e+00,1.380000000000000000e+02,1.732678694919076204e+09,4.991636052727699280e-02,4.811912402510643005e-02,1.797238015569746494e-03
0.000000000000000000e+00,1.390000000000000000e+02,1.732678694946430922e+09,5.049238726496696472e-02,4.853860661387443542e-02,1.953781349584460258e-03
0.000000000000000000e+00,1.400000000000000000e+02,1.732678694973778009e+09,5.574896931648254395e-02,5.362400785088539124e-02,2.124959602952003479e-03
0.000000000000000000e+00,1.410000000000000000e+02,1.732678695001322031e+09,5.340544506907463074e-02,5.171576887369155884e-02,1.689674681983888149e-03
0.000000000000000000e+00,1.420000000000000000e+02,1.732678695029222965e+09,4.637492075562477112e-02,4.459427669644355774e-02,1.780644292011857033e-03
0.000000000000000000e+00,1.430000000000000000e+02,1.732678695056809902e+09,5.164800211787223816e-02,4.952771961688995361e-02,2.120281103998422623e-03
0.000000000000000000e+00,1.440000000000000000e+02,1.732678695084590197e+09,4.869915917515754700e-02,4.682269692420959473e-02,1.876462949439883232e-03
0.000000000000000000e+00,1.450000000000000000e+02,1.732678695112514019e+09,5.033241584897041321e-02,4.853112995624542236e-02,1.801286707632243633e-03
0.000000000000000000e+00,1.460000000000000000e+02,1.732678695140077114e+09,5.484283715486526489e-02,5.296895653009414673e-02,1.873882138170301914e-03
0.000000000000000000e+00,1.470000000000000000e+02,1.732678695168118954e+09,4.565376415848731995e-02,4.385766759514808655e-02,1.796096563339233398e-03
0.000000000000000000e+00,1.480000000000000000e+02,1.732678695196515083e+09,4.996994882822036743e-02,4.845723509788513184e-02,1.512714195996522903e-03
0.000000000000000000e+00,1.490000000000000000e+02,1.732678695225620031e+09,5.214283615350723267e-02,5.027486011385917664e-02,1.867977669462561607e-03
0.000000000000000000e+00,1.500000000000000000e+02,1.732678695253977060e+09,5.152450501918792725e-02,4.945455491542816162e-02,2.069950802251696587e-03
0.000000000000000000e+00,1.510000000000000000e+02,1.732678695282399893e+09,4.642476886510848999e-02,4.450599476695060730e-02,1.918774330988526344e-03
0.000000000000000000e+00,1.520000000000000000e+02,1.732678695310410023e+09,5.126089975237846375e-02,4.952014982700347900e-02,1.740749692544341087e-03
0.000000000000000000e+00,1.530000000000000000e+02,1.732678695338119030e+09,4.599086567759513855e-02,4.403545334935188293e-02,1.955413958057761192e-03
0.000000000000000000e+00,1.540000000000000000e+02,1.732678695365990877e+09,4.605837911367416382e-02,4.425182938575744629e-02,1.806548447348177433e-03
0.000000000000000000e+00,1.550000000000000000e+02,1.732678695393745899e+09,4.904191941022872925e-02,4.727106168866157532e-02,1.770857837982475758e-03
0.000000000000000000e+00,1.560000000000000000e+02,1.732678695421878099e+09,4.735077917575836182e-02,4.542625695466995239e-02,1.924521639011800289e-03
0.000000000000000000e+00,1.570000000000000000e+02,1.732678695450053215e+09,4.975591227412223816e-02,4.773323237895965576e-02,2.022681524977087975e-03
0.000000000000000000e+00,1.580000000000000000e+02,1.732678695477483034e+09,4.397714138031005859e-02,4.210913553833961487e-02,1.868005609139800072e-03
0.000000000000000000e+00,1.590000000000000000e+02,1.732678695505072117e+09,4.408253729343414307e-02,4.197761416435241699e-02,2.104924060404300690e-03
0.000000000000000000e+00,1.600000000000000000e+02,1.732678695532705069e+09,4.570208489894866943e-02,4.387279227375984192e-02,1.829294371418654919e-03
0.000000000000000000e+00,1.610000000000000000e+02,1.732678695560277939e+09,4.696411639451980591e-02,4.525533318519592285e-02,1.708782743662595749e-03
0.000000000000000000e+00,1.620000000000000000e+02,1.732678695588204145e+09,4.381902143359184265e-02,4.182299971580505371e-02,1.996021950617432594e-03
0.000000000000000000e+00,1.630000000000000000e+02,1.732678695615876198e+09,4.651422798633575439e-02,4.449830576777458191e-02,2.015922917053103447e-03
0.000000000000000000e+00,1.640000000000000000e+02,1.732678695643754959e+09,4.578879848122596741e-02,4.397571831941604614e-02,1.813080860301852226e-03
0.000000000000000000e+00,1.650000000000000000e+02,1.732678695671425104e+09,4.157305136322975159e-02,3.989883512258529663e-02,1.674216589890420437e-03
0.000000000000000000e+00,1.660000000000000000e+02,1.732678695699448109e+09,4.744325205683708191e-02,4.576278850436210632e-02,1.680462853983044624e-03
0.000000000000000000e+00,1.670000000000000000e+02,1.732678695727357864e+09,4.779610782861709595e-02,4.611410200595855713e-02,1.682006404735147953e-03
0.000000000000000000e+00,1.680000000000000000e+02,1.732678695755053997e+09,4.232121258974075317e-02,4.066862910985946655e-02,1.652584061957895756e-03
0.000000000000000000e+00,1.690000000000000000e+02,1.732678695783143997e+09,4.429873824119567871e-02,4.259867593646049500e-02,1.700063236057758331e-03
0.000000000000000000e+00,1.700000000000000000e+02,1.732678695827031136e+09,4.612223803997039795e-02,4.462932422757148743e-02,1.492914627306163311e-03
0.000000000000000000e+00,1.710000000000000000e+02,1.732678695854964972e+09,4.148643463850021362e-02,3.979576751589775085e-02,1.690666889771819115e-03
0.000000000000000000e+00,1.720000000000000000e+02,1.732678695882812023e+09,4.443192109465599060e-02,4.240501299500465393e-02,2.026908332481980324e-03
0.000000000000000000e+00,1.730000000000000000e+02,1.732678695910085917e+09,4.733176901936531067e-02,4.540767520666122437e-02,1.924092415720224380e-03
0.000000000000000000e+00,1.740000000000000000e+02,1.732678695937654972e+09,4.509485512971878052e-02,4.341140016913414001e-02,1.683454844169318676e-03
0.000000000000000000e+00,1.750000000000000000e+02,1.732678695965568066e+09,3.991024568676948547e-02,3.791357576847076416e-02,1.996671082451939583e-03
0.000000000000000000e+00,1.760000000000000000e+02,1.732678695993856907e+09,4.156272858381271362e-02,3.979453071951866150e-02,1.768196118064224720e-03
0.000000000000000000e+00,1.770000000000000000e+02,1.732678696021522999e+09,4.419916495680809021e-02,4.245077446103096008e-02,1.748390612192451954e-03
0.000000000000000000e+00,1.780000000000000000e+02,1.732678696049165010e+09,4.060315713286399841e-02,3.874829411506652832e-02,1.854862784966826439e-03
0.000000000000000000e+00,1.790000000000000000e+02,1.732678696079659939e+09,3.912435844540596008e-02,3.770882636308670044e-02,1.415530685335397720e-03
0.000000000000000000e+00,1.800000000000000000e+02,1.732678696110316038e+09,4.460201412439346313e-02,4.297813400626182556e-02,1.623880001716315746e-03
0.000000000000000000e+00,1.810000000000000000e+02,1.732678696163985014e+09,4.518936946988105774e-02,4.363916441798210144e-02,1.550205633975565434e-03
0.000000000000000000e+00,1.820000000000000000e+02,1.732678696193017006e+09,4.084543511271476746e-02,3.916767612099647522e-02,1.677758409641683102e-03
0.000000000000000000e+00,1.830000000000000000e+02,1.732678696221563816e+09,4.216866195201873779e-02,4.049740359187126160e-02,1.671260222792625427e-03
0.000000000000000000e+00,1.840000000000000000e+02,1.732678696250555992e+09,4.173707216978073120e-02,4.007986560463905334e-02,1.657205284573137760e-03
0.000000000000000000e+00,1.850000000000000000e+02,1.732678696278801918e+09,4.057415574789047241e-02,3.920610621571540833e-02,1.368049299344420433e-03
0.000000000000000000e+00,1.860000000000000000e+02,1.732678696307481050e+09,4.071380943059921265e-02,3.896384686231613159e-02,1.749961171299219131e-03
0.000000000000000000e+00,1.870000000000000000e+02,1.732678696336698055e+09,4.250932484865188599e-02,4.106498509645462036e-02,1.444340450689196587e-03
0.000000000000000000e+00,1.880000000000000000e+02,1.732678696366138935e+09,3.919334337115287781e-02,3.762266784906387329e-02,1.570676453411579132e-03
0.000000000000000000e+00,1.890000000000000000e+02,1.732678696395491123e+09,3.933006152510643005e-02,3.768447414040565491e-02,1.645587035454809666e-03
0.000000000000000000e+00,1.900000000000000000e+02,1.732678696423948050e+09,4.255433380603790283e-02,4.090185463428497314e-02,1.652479404583573341e-03
0.000000000000000000e+00,1.910000000000000000e+02,1.732678696452079058e+09,4.391117021441459656e-02,4.225479066371917725e-02,1.656381296925246716e-03
0.000000000000000000e+00,1.920000000000000000e+02,1.732678696480890036e+09,4.120583832263946533e-02,3.970429673790931702e-02,1.501541584730148315e-03
0.000000000000000000e+00,1.930000000000000000e+02,1.732678696508543015e+09,4.400036111474037170e-02,4.220131784677505493e-02,1.799042453058063984e-03
0.000000000000000000e+00,1.940000000000000000e+02,1.732678696536153078e+09,4.433407261967658997e-02,4.272717237472534180e-02,1.606898615136742592e-03
